SourceFile,Aperture,ApertureValue,BitsPerSample,BrightnessValue,CircleOfConfusion,ColorComponents,ColorSpace,ComponentsConfiguration,Compression,CreateDate,DateTimeOriginal,DigitalZoomRatio,Directory,EncodingProcess,ExifByteOrder,ExifImageHeight,ExifImageWidth,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flash,FlashpixVersion,FNumber,FocalLength,FocalLength35efl,FocalLengthIn35mmFormat,FOV,GPSAltitude,GPSAltitudeRef,GPSDateStamp,GPSDateTime,GPSDestBearing,GPSDestBearingRef,GPSHPositioningError,GPSImgDirection,GPSImgDirectionRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSSpeed,GPSSpeedRef,GPSTimeStamp,HyperfocalDistance,ImageHeight,ImageSize,ImageWidth,ISO,LensInfo,LensMake,LensModel,LightValue,Make,Megapixels,MeteringMode,MIMEType,Model,ModifyDate,Orientation,ResolutionUnit,RunTimeEpoch,RunTimeFlags,RunTimeScale,RunTimeSincePowerUp,RunTimeValue,ScaleFactor35efl,SceneCaptureType,SceneType,SensingMethod,ShutterSpeed,ShutterSpeedValue,Software,SubjectArea,SubSecCreateDate,SubSecDateTimeOriginal,SubSecTimeDigitized,SubSecTimeOriginal,ThumbnailImage,ThumbnailLength,ThumbnailOffset,WhiteBalance,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution
IMG_0062.JPG,2.4,2.4,8,5.971694733,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:34:13,2016:07:30 16:34:13,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:18+09:00,2016:07:30 16:34:13+09:00,IMG_0062.JPG,rw-------,3.4 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,20.4 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:34:09.49Z,7.380391106,True North,65 m,7.380391106,True North,"35 deg 42' 27.08"" N",North,"139 deg 46' 4.82"" E",East,"35 deg 42' 27.08"" N, 139 deg 46' 4.82"" E",0,km/h,07:34:09.49,1.42 m,2448,3264x2448,3264,40,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:34:13,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:07:38,126458451082125,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:34:13.070,2016:07:30 16:34:13.070,070,070,"(Binary data 12600 bytes, use -b option to extract)",12600,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0063.JPG,2.4,2.4,8,7.198329854,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:35:29,2016:07:30 16:35:29,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/152,2016:07:30 21:45:54+09:00,2016:07:30 21:10:17+09:00,2016:07:30 16:35:29+09:00,IMG_0063.JPG,rw-------,2.5 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,20.3 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:35:27.15Z,147.5376106,True North,80.00876232 m,147.5376106,True North,"35 deg 42' 27.33"" N",North,"139 deg 46' 9.43"" E",East,"35 deg 42' 27.33"" N, 139 deg 46' 9.43"" E",0,km/h,07:35:27.15,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:35:29,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:08:54,126534961253333,9.4,Standard,Directly photographed,One-chip color area,1/152,1/152,9.3.2,1631 1223 1795 1077,2016:07:30 16:35:29.580,2016:07:30 16:35:29.580,580,580,"(Binary data 10240 bytes, use -b option to extract)",10240,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0064.JPG,2.4,2.4,8,7.332044674,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:35:34,2016:07:30 16:35:34,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/160,2016:07:30 21:45:54+09:00,2016:07:30 21:10:17+09:00,2016:07:30 16:35:34+09:00,IMG_0064.JPG,rw-------,2.5 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,20.2 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:35:33.65Z,191.6173469,True North,65 m,191.6173469,True North,"35 deg 42' 27.24"" N",North,"139 deg 46' 9.05"" E",East,"35 deg 42' 27.24"" N, 139 deg 46' 9.05"" E",0,km/h,07:35:33.65,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:35:34,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:08:59,126539897099750,9.4,Standard,Directly photographed,One-chip color area,1/160,1/160,9.3.2,1631 1223 1795 1077,2016:07:30 16:35:34.516,2016:07:30 16:35:34.516,516,516,"(Binary data 10221 bytes, use -b option to extract)",10221,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0065.JPG,2.4,2.4,8,7.372687225,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:35:34,2016:07:30 16:35:34,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/160,2016:07:30 21:45:54+09:00,2016:07:30 21:10:17+09:00,2016:07:30 16:35:34+09:00,IMG_0065.JPG,rw-------,2.3 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,20.2 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:35:33.65Z,194.0502793,True North,65 m,194.0502793,True North,"35 deg 42' 27.24"" N",North,"139 deg 46' 9.05"" E",East,"35 deg 42' 27.24"" N, 139 deg 46' 9.05"" E",0,km/h,07:35:33.65,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:35:34,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:09:00,126540163902333,9.4,Standard,Directly photographed,One-chip color area,1/160,1/160,9.3.2,1631 1223 1795 1077,2016:07:30 16:35:34.783,2016:07:30 16:35:34.783,783,783,"(Binary data 10206 bytes, use -b option to extract)",10206,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0066.JPG,2.4,2.4,8,6.715836526,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:35:47,2016:07:30 16:35:47,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:17+09:00,2016:07:30 16:35:47+09:00,IMG_0066.JPG,rw-------,2.4 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.7 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:35:46.62Z,175.6466165,True North,65 m,175.6466165,True North,"35 deg 42' 28.17"" N",North,"139 deg 46' 7.07"" E",East,"35 deg 42' 28.17"" N, 139 deg 46' 7.07"" E",0,km/h,07:35:46.62,1.42 m,2448,3264x2448,3264,32,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.1,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:35:47,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:09:12,126552700512958,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:35:47.319,2016:07:30 16:35:47.319,319,319,"(Binary data 8714 bytes, use -b option to extract)",8714,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0067.JPG,2.4,2.4,8,7.221664995,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:36:14,2016:07:30 16:36:14,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:17+09:00,2016:07:30 16:36:14+09:00,IMG_0067.JPG,rw-------,2.4 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.4 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:36:12.5Z,77.08566108,True North,65 m,77.08566108,True North,"35 deg 42' 27.83"" N",North,"139 deg 46' 6.52"" E",East,"35 deg 42' 27.83"" N, 139 deg 46' 6.52"" E",0,km/h,07:36:12.5,1.42 m,2448,3264x2448,3264,32,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.1,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:36:14,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:09:40,126580331599291,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:36:14.950,2016:07:30 16:36:14.950,950,950,"(Binary data 11372 bytes, use -b option to extract)",11372,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0068.JPG,2.4,2.4,8,10.32713178,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:37:36,2016:07:30 16:37:36,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/1481,2016:07:30 21:45:54+09:00,2016:07:30 21:10:17+09:00,2016:07:30 16:37:36+09:00,IMG_0068.JPG,rw-------,2.7 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,18.9 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:37:36.04Z,181.1847826,True North,65 m,181.1847826,True North,"35 deg 42' 27.73"" N",North,"139 deg 46' 8.99"" E",East,"35 deg 42' 27.73"" N, 139 deg 46' 8.99"" E",0,km/h,07:37:36.04,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,15.1,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:37:36,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:11:02,126662361652041,9.4,Standard,Directly photographed,One-chip color area,1/1481,1/1481,9.3.2,1631 1223 1795 1077,2016:07:30 16:37:36.970,2016:07:30 16:37:36.970,970,970,"(Binary data 11937 bytes, use -b option to extract)",11937,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0069.JPG,2.4,2.4,8,5.976969697,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:37:58,2016:07:30 16:37:58,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:16+09:00,2016:07:30 16:37:58+09:00,IMG_0069.JPG,rw-------,2.7 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.1 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:37:53.11Z,170.9770992,True North,65 m,170.9770992,True North,"35 deg 42' 28.06"" N",North,"139 deg 46' 7.90"" E",East,"35 deg 42' 28.06"" N, 139 deg 46' 7.90"" E",0,km/h,07:37:53.11,1.42 m,2448,3264x2448,3264,40,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:37:58,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:11:23,126683639151791,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:37:58.247,2016:07:30 16:37:58.247,247,247,"(Binary data 10899 bytes, use -b option to extract)",10899,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0070.JPG,2.4,2.4,8,5.801192843,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:37:58,2016:07:30 16:37:58,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:16+09:00,2016:07:30 16:37:58+09:00,IMG_0070.JPG,rw-------,1862 kB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.1 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:37:53.11Z,172.9066148,True North,65 m,172.9066148,True North,"35 deg 42' 28.06"" N",North,"139 deg 46' 7.90"" E",East,"35 deg 42' 28.06"" N, 139 deg 46' 7.90"" E",0,km/h,07:37:53.11,1.42 m,2448,3264x2448,3264,50,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.4,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:37:58,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:11:24,126684372858958,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:37:58.981,2016:07:30 16:37:58.981,981,981,"(Binary data 8675 bytes, use -b option to extract)",8675,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0071.JPG,2.4,2.4,8,4.191958495,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:38:16,2016:07:30 16:38:16,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/30,2016:07:30 21:45:54+09:00,2016:07:30 21:10:16+09:00,2016:07:30 16:38:16+09:00,IMG_0071.JPG,rw-------,2.1 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,18.5 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:38:15.15Z,145.7990654,True North,65 m,145.7990654,True North,"35 deg 42' 28.35"" N",North,"139 deg 46' 7.18"" E",East,"35 deg 42' 28.35"" N, 139 deg 46' 7.18"" E",0,km/h,07:38:15.15,1.42 m,2448,3264x2448,3264,40,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,8.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:38:16,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:11:41,126701524399375,9.4,Standard,Directly photographed,One-chip color area,1/30,1/30,9.3.2,1631 1223 1795 1077,2016:07:30 16:38:16.133,2016:07:30 16:38:16.133,133,133,"(Binary data 9090 bytes, use -b option to extract)",9090,2028,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0072.JPG,2.4,2.4,8,4.028993435,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:38:19,2016:07:30 16:38:19,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/30,2016:07:30 21:45:54+09:00,2016:07:30 21:10:16+09:00,2016:07:30 16:38:19+09:00,IMG_0072.JPG,rw-------,3.3 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,18.4 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:38:19.11Z,142.0281124,True North,65 m,142.0281124,True North,"35 deg 42' 28.03"" N",North,"139 deg 46' 6.85"" E",East,"35 deg 42' 28.03"" N, 139 deg 46' 6.85"" E",0,km/h,07:38:19.11,1.42 m,2448,3264x2448,3264,40,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,8.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:38:19,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:11:44,126704662374208,9.4,Standard,Directly photographed,One-chip color area,1/30,1/30,9.3.2,1631 1223 1795 1077,2016:07:30 16:38:19.271,2016:07:30 16:38:19.271,271,271,"(Binary data 12148 bytes, use -b option to extract)",12148,2028,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0073.JPG,2.4,2.4,8,6.617216117,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:40:09,2016:07:30 16:40:09,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:16+09:00,2016:07:30 16:40:09+09:00,IMG_0073.JPG,rw-------,2.2 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,18.6 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:40:02.09Z,133.7250554,True North,65 m,133.7250554,True North,"35 deg 42' 27.19"" N",North,"139 deg 46' 8.28"" E",East,"35 deg 42' 27.19"" N, 139 deg 46' 8.28"" E",0,km/h,07:40:02.09,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.4,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:40:09,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:13:34,126814853357000,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:40:09.462,2016:07:30 16:40:09.462,462,462,"(Binary data 10418 bytes, use -b option to extract)",10418,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0074.JPG,2.4,2.4,8,7.450210379,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:41:03,2016:07:30 16:41:03,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/236,2016:07:30 21:45:54+09:00,2016:07:30 21:10:16+09:00,2016:07:30 16:41:03+09:00,IMG_0074.JPG,rw-------,2.1 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,16.8 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:41:00.28Z,59.31504702,True North,65 m,59.31504702,True North,"35 deg 42' 27.04"" N",North,"139 deg 46' 7.90"" E",East,"35 deg 42' 27.04"" N, 139 deg 46' 7.90"" E",0,km/h,07:41:00.28,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,12.4,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:41:03,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:14:29,126869118440041,9.4,Standard,Directly photographed,One-chip color area,1/236,1/236,9.3.2,1631 1223 1795 1077,2016:07:30 16:41:03.727,2016:07:30 16:41:03.727,727,727,"(Binary data 8718 bytes, use -b option to extract)",8718,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0075.JPG,2.4,2.4,8,5.671061763,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:42:43,2016:07:30 16:42:43,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:16+09:00,2016:07:30 16:42:43+09:00,IMG_0075.JPG,rw-------,3.0 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.3 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:42:41.7Z,145.9770992,True North,65 m,145.9770992,True North,"35 deg 42' 28.32"" N",North,"139 deg 46' 9.32"" E",East,"35 deg 42' 28.32"" N, 139 deg 46' 9.32"" E",0,km/h,07:42:41.7,1.42 m,2448,3264x2448,3264,50,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.4,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:42:43,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:16:08,126968962869166,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:42:43.571,2016:07:30 16:42:43.571,571,571,"(Binary data 12435 bytes, use -b option to extract)",12435,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0076.JPG,2.4,2.4,8,8.674491393,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:46:31,2016:07:30 16:46:31,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/401,2016:07:30 21:45:53+09:00,2016:07:30 21:10:15+09:00,2016:07:30 16:46:31+09:00,IMG_0076.JPG,rw-------,2.7 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,22 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:46:28.38Z,152.1085271,True North,65 m,152.1085271,True North,"35 deg 42' 26.59"" N",North,"139 deg 46' 16.25"" E",East,"35 deg 42' 26.59"" N, 139 deg 46' 16.25"" E",0,km/h,07:46:28.38,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,13.2,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:46:31,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:19:57,127197343465291,9.4,Standard,Directly photographed,One-chip color area,1/401,1/401,9.3.2,1631 1223 1795 1077,2016:07:30 16:46:31.952,2016:07:30 16:46:31.952,952,952,"(Binary data 10099 bytes, use -b option to extract)",10099,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0077.JPG,2.4,2.4,8,5.82252142,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:46:48,2016:07:30 16:46:48,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:53+09:00,2016:07:30 21:10:15+09:00,2016:07:30 16:46:48+09:00,IMG_0077.JPG,rw-------,2.5 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,22 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:46:46.12Z,332.7668161,True North,65 m,332.7668161,True North,"35 deg 42' 26.63"" N",North,"139 deg 46' 14.98"" E",East,"35 deg 42' 26.63"" N, 139 deg 46' 14.98"" E",0,km/h,07:46:46.12,1.42 m,2448,3264x2448,3264,40,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:46:48,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:20:14,127214228719208,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:46:48.837,2016:07:30 16:46:48.837,837,837,"(Binary data 10477 bytes, use -b option to extract)",10477,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0078.JPG,2.4,2.4,8,8.030602172,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:48:45,2016:07:30 16:48:45,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/356,2016:07:30 21:45:53+09:00,2016:07:30 21:10:15+09:00,2016:07:30 16:48:45+09:00,IMG_0078.JPG,rw-------,2.3 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,25.3 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:48:44.49Z,203.0364238,True North,65 m,203.0364238,True North,"35 deg 42' 26.27"" N",North,"139 deg 46' 18.28"" E",East,"35 deg 42' 26.27"" N, 139 deg 46' 18.28"" E",0,km/h,07:48:44.49,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,13.0,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:48:45,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:22:11,127331028706750,9.4,Standard,Directly photographed,One-chip color area,1/356,1/356,9.3.2,1631 1223 1795 1077,2016:07:30 16:48:45.637,2016:07:30 16:48:45.637,637,637,"(Binary data 10228 bytes, use -b option to extract)",10228,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0079.JPG,2.4,2.4,8,6.378717779,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:54:44,2016:07:30 16:54:44,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:53+09:00,2016:07:30 21:10:15+09:00,2016:07:30 16:54:44+09:00,IMG_0079.JPG,rw-------,2.5 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,24.1 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:54:42.96Z,359.3993506,True North,65 m,359.3993506,True North,"35 deg 42' 32.10"" N",North,"139 deg 46' 20.80"" E",East,"35 deg 42' 32.10"" N, 139 deg 46' 20.80"" E",0,km/h,07:54:42.96,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.4,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:54:44,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:28:09,127689978270083,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:54:44.565,2016:07:30 16:54:44.565,565,565,"(Binary data 11085 bytes, use -b option to extract)",11085,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
